agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,abc_coef,sr,valid_goals,invalid_goals,avg_xy,max_xy,avg_z
alice,1,28684922,4919,0.1168,0.5921,3.04,0.102,,,,279,70,0.203,0.594,0.003
alice,1,28684922,4920,0.1186,0.5202,2.6489,0.102,,,,282,64,0.214,0.997,0.003
alice,1,28684922,4921,0.0987,0.5663,2.9147,0.102,,,,277,73,0.203,0.679,0.003
alice,1,28684922,4922,0.0916,0.5174,2.5278,0.102,,,,281,63,0.201,0.76,0.003
alice,1,28684922,4923,0.1071,0.6313,3.08,0.102,,,,281,55,0.199,0.626,0.003
alice,1,28684922,4924,0.0797,0.5956,3.0979,0.102,,,,284,74,0.185,0.732,0.003
alice,1,28684922,4925,0.0889,0.5945,2.963,0.102,,,,275,74,0.206,0.683,0.003
alice,1,28684922,4926,0.1084,0.5979,2.9259,0.102,,,,277,70,0.214,0.72,0.003
alice,1,28684922,4927,0.1,0.5301,2.7556,0.102,,,,286,72,0.198,0.753,0.003
alice,1,28684922,4928,0.1017,0.5657,2.9444,0.102,,,,281,57,0.221,0.819,0.003
alice,1,28684922,4929,0.104,0.6321,3.6091,0.102,,,,272,61,0.216,0.644,0.003
alice,1,28684922,4930,0.0963,0.5109,2.6694,0.102,,,,273,63,0.196,0.674,0.003
alice,1,28684922,4931,0.1051,0.5641,3.088,0.102,,,,275,70,0.198,0.717,0.004
alice,1,28684922,4932,0.0859,0.612,3.1452,0.102,,,,271,71,0.204,0.681,0.003
alice,1,28684922,4933,0.1025,0.5656,3.0242,0.102,,,,276,73,0.208,0.707,0.003
alice,1,28684922,4934,0.1175,0.5545,2.8516,0.102,,,,281,56,0.212,0.868,0.003
alice,1,28684922,4935,0.0943,0.5221,2.6812,0.102,,,,280,72,0.193,0.685,0.003
alice,1,28684922,4936,0.1064,0.6147,3.1231,0.102,,,,282,50,0.22,0.679,0.003
alice,1,28684922,4937,0.0884,0.5771,2.9837,0.102,,,,266,69,0.207,0.775,0.003
alice,1,28684922,4938,0.1082,0.6109,3.0576,0.102,,,,281,62,0.209,0.849,0.003
alice,1,28684922,4939,0.1109,0.532,2.7068,0.102,,,,285,63,0.218,0.829,0.004
alice,1,28684922,4940,0.1069,0.6604,3.3333,0.102,,,,269,51,0.238,0.736,0.003
alice,1,28684922,4941,0.1099,0.6654,3.2606,0.102,,,,278,51,0.216,0.786,0.004
alice,1,28684922,4942,0.0588,0.5915,3.0345,0.102,,,,278,79,0.182,0.719,0.004
alice,1,28684922,4943,0.0816,0.6509,3.0526,0.102,,,,279,65,0.205,0.7,0.003
alice,1,28684922,4944,0.0948,0.5819,3.1765,0.102,,,,282,80,0.194,0.861,0.003
alice,1,28684922,4945,0.0601,0.6637,3.0972,0.102,,,,280,56,0.199,0.879,0.003
alice,1,28684922,4946,0.0868,0.5361,2.6809,0.102,,,,278,85,0.185,0.711,0.003
alice,1,28684922,4947,0.0817,0.5806,3.0,0.102,,,,272,79,0.187,0.907,0.003
alice,1,28684922,4948,0.1025,0.5997,3.2574,0.102,,,,271,72,0.203,0.742,0.003
alice,1,28684922,4949,0.0879,0.6125,3.1088,0.102,,,,285,59,0.199,0.734,0.003
alice,1,28684922,4950,0.0987,0.5826,3.0889,0.102,,,,272,67,0.191,0.627,0.003
alice,1,28684922,4951,0.0836,0.4975,2.5669,0.102,,,,284,82,0.169,0.676,0.002
alice,1,28684922,4952,0.1069,0.6103,3.2958,0.102,,,,282,68,0.199,0.85,0.003
alice,1,28684922,4953,0.0846,0.5271,2.7714,0.102,,,,274,77,0.191,0.685,0.003
alice,1,28684922,4954,0.071,0.4792,2.3889,0.102,,,,288,91,0.179,0.773,0.003
alice,1,28684922,4955,0.0951,0.671,3.0724,0.102,,,,283,62,0.2,0.771,0.003
alice,1,28684922,4956,0.0801,0.6208,3.1156,0.102,,,,286,61,0.203,0.721,0.003
alice,1,28684922,4957,0.0991,0.6039,3.0,0.102,,,,278,64,0.198,0.698,0.003
alice,1,28684922,4958,0.0907,0.6025,2.7712,0.102,,,,287,59,0.204,0.827,0.003
alice,1,28684922,4959,0.0697,0.6026,2.9655,0.102,,,,271,76,0.186,0.57,0.003
alice,1,28684922,4960,0.0933,0.6386,3.2603,0.102,,,,281,65,0.202,0.716,0.003
alice,1,28684922,4961,0.0807,0.6417,3.1739,0.102,,,,273,68,0.196,0.647,0.003
alice,1,28684922,4962,0.0995,0.6442,3.1429,0.102,,,,283,64,0.209,0.761,0.003
alice,1,28684922,4963,0.085,0.6162,3.0211,0.102,,,,285,58,0.201,0.735,0.004
alice,1,28684922,4964,0.0984,0.591,3.126,0.102,,,,270,79,0.203,0.73,0.003
alice,1,28684922,4965,0.0803,0.5492,2.7778,0.102,,,,274,77,0.183,0.603,0.003
alice,1,28684922,4966,0.0986,0.6706,3.1081,0.102,,,,287,52,0.214,0.739,0.003
alice,1,28684922,4967,0.094,0.6714,3.4031,0.102,,,,274,59,0.211,0.837,0.003
alice,1,28684922,4968,0.0859,0.5793,2.9104,0.102,,,,273,63,0.212,0.741,0.003
alice,1,28684922,4969,0.0911,0.7083,3.4476,0.102,,,,271,53,0.21,0.878,0.003
alice,1,28684922,4970,0.1139,0.6147,3.125,0.102,,,,283,66,0.205,0.736,0.003
alice,1,28684922,4971,0.113,0.6565,3.1818,0.102,,,,277,60,0.208,0.779,0.003
alice,1,28684922,4972,0.1083,0.6254,3.0268,0.102,,,,286,65,0.21,0.829,0.003
alice,1,28684922,4973,0.0856,0.6566,3.1739,0.102,,,,284,65,0.199,0.804,0.003
alice,1,28684922,4974,0.0632,0.6176,3.1318,0.102,,,,278,65,0.201,0.868,0.003
alice,1,28684922,4975,0.0508,0.587,2.5548,0.102,,,,273,77,0.192,0.75,0.003
alice,1,28684922,4976,0.0974,0.654,3.3066,0.102,,,,277,63,0.203,0.673,0.003
alice,1,28684922,4977,0.0927,0.5442,2.7786,0.102,,,,280,86,0.196,0.782,0.003
alice,1,28684922,4978,0.1061,0.6156,2.8777,0.102,,,,276,50,0.217,0.709,0.003
alice,1,28684922,4979,0.1229,0.6032,3.0593,0.102,,,,284,65,0.209,0.795,0.003
alice,1,28684922,4980,0.0918,0.6103,3.1339,0.102,,,,260,74,0.201,0.787,0.003
alice,1,28684922,4981,0.1067,0.5913,3.0069,0.102,,,,278,74,0.186,0.744,0.002
alice,1,28684922,4982,0.1033,0.552,2.8214,0.102,,,,282,82,0.192,0.783,0.003
alice,1,28684922,4983,0.1174,0.6314,3.1786,0.102,,,,278,64,0.212,0.76,0.003
alice,1,28684922,4984,0.0881,0.6057,2.915,0.102,,,,286,58,0.212,0.76,0.003
alice,1,28684922,4985,0.1045,0.5913,3.1314,0.102,,,,279,73,0.204,0.692,0.003
alice,1,28684922,4986,0.0873,0.6161,2.9167,0.102,,,,283,61,0.206,0.651,0.003
alice,1,28684922,4987,0.0904,0.6982,3.3696,0.102,,,,277,62,0.204,0.731,0.003
alice,1,28684922,4988,0.0937,0.605,2.9343,0.102,,,,284,63,0.194,0.668,0.003
alice,1,28684922,4989,0.1221,0.5675,2.9667,0.102,,,,276,66,0.205,0.998,0.003
alice,1,28684922,4990,0.0685,0.5899,2.8015,0.102,,,,268,76,0.207,0.756,0.004
alice,1,28684922,4991,0.0844,0.6074,3.1278,0.102,,,,278,61,0.202,0.785,0.004
alice,1,28684922,4992,0.0725,0.5881,3.0462,0.102,,,,275,69,0.203,0.761,0.003
alice,1,28684922,4993,0.0941,0.5992,3.2248,0.102,,,,275,67,0.191,0.796,0.003
alice,1,28684922,4994,0.0992,0.5458,2.8421,0.102,,,,275,67,0.197,0.65,0.003
alice,1,28684922,4995,0.1052,0.5912,3.145,0.102,,,,286,57,0.217,0.763,0.003
alice,1,28684922,4996,0.0964,0.5502,2.7338,0.102,,,,274,58,0.213,0.832,0.003
alice,1,28684922,4997,0.0906,0.6584,3.0959,0.102,,,,278,64,0.196,0.797,0.003
alice,1,28684922,4998,0.1021,0.5279,2.7634,0.102,,,,272,95,0.186,0.82,0.003
alice,1,28684922,4999,0.0961,0.5642,2.9104,0.102,,,,287,61,0.216,0.865,0.003
alice,1,28684922,5000,0.0986,0.6303,3.3443,0.102,,,,271,57,0.207,0.962,0.003
alice,1,28684922,5001,0.1232,0.6517,3.6116,0.102,,,,262,63,0.209,0.853,0.003
alice,1,28684922,5002,0.0758,0.5785,3.3307,0.102,,,,269,93,0.178,0.853,0.003
alice,1,28684922,5003,0.0984,0.6407,2.9504,0.102,,,,285,63,0.205,0.784,0.003
alice,1,28684922,5004,0.1162,0.6385,3.3492,0.102,,,,263,87,0.197,0.814,0.003
alice,1,28684922,5005,0.1054,0.5626,2.7324,0.102,,,,283,68,0.202,0.745,0.003
alice,1,28684922,5006,0.0897,0.5698,3.0794,0.102,,,,264,87,0.193,0.685,0.003
alice,1,28684922,5007,0.106,0.6067,3.0576,0.102,,,,280,65,0.212,1.068,0.003
alice,1,28684922,5008,0.0701,0.6132,3.0208,0.102,,,,271,68,0.197,0.684,0.003
alice,1,28684922,5009,0.0886,0.6408,3.3015,0.102,,,,282,62,0.217,0.78,0.003
alice,1,28684922,5010,0.0693,0.615,3.252,0.102,,,,270,65,0.202,0.669,0.003
alice,1,28684922,5011,0.1061,0.6278,3.0074,0.102,,,,283,47,0.22,0.743,0.003
alice,1,28684922,5012,0.0933,0.5774,3.2564,0.102,,,,272,71,0.215,0.976,0.003
alice,1,28684922,5013,0.0807,0.6794,3.2636,0.102,,,,270,62,0.211,0.762,0.003
alice,1,28684922,5014,0.0883,0.6752,3.1397,0.102,,,,286,54,0.219,0.766,0.003
alice,1,28684922,5015,0.0904,0.6598,3.188,0.102,,,,279,49,0.205,0.912,0.003
alice,1,28684922,5016,0.0909,0.6305,3.1504,0.102,,,,267,71,0.198,0.875,0.004
alice,1,28684922,5017,0.092,0.5901,3.0963,0.102,,,,275,70,0.207,0.837,0.003
alice,1,28684922,5018,0.0997,0.5728,2.8487,0.102,,,,288,67,0.214,0.88,0.003
alice,1,28684922,5019,0.0959,0.5489,2.8134,0.102,,,,281,66,0.212,1.014,0.002
alice,1,28684922,5020,0.1147,0.5307,2.8433,0.102,,,,291,60,0.216,1.09,0.003
alice,1,28684922,5021,0.0792,0.6014,2.9764,0.102,,,,274,63,0.197,0.73,0.003
alice,1,28684922,5022,0.0987,0.5456,2.7376,0.102,,,,274,82,0.189,0.722,0.003
alice,1,28684922,5023,0.13,0.561,3.0741,0.102,,,,291,74,0.199,0.819,0.003
alice,1,28684922,5024,0.1122,0.5133,2.8182,0.102,,,,280,50,0.221,0.666,0.003
alice,1,28684922,5025,0.0886,0.5366,2.9914,0.102,,,,269,66,0.208,0.891,0.003
alice,1,28684922,5026,0.1024,0.5424,2.9015,0.102,,,,277,56,0.208,0.959,0.003
alice,1,28684922,5027,0.1084,0.498,2.5338,0.102,,,,300,57,0.221,0.725,0.003
alice,1,28684922,5028,0.0815,0.5422,2.9845,0.102,,,,279,51,0.215,0.776,0.003
alice,1,28684922,5029,0.0739,0.5805,2.9504,0.102,,,,279,46,0.221,0.698,0.003
alice,1,28684922,5030,0.0906,0.5252,2.9137,0.102,,,,288,70,0.209,0.72,0.003
alice,1,28684922,5031,0.0658,0.6763,3.3636,0.102,,,,270,67,0.203,0.724,0.003
alice,1,28684922,5032,0.0815,0.5628,2.7635,0.102,,,,290,67,0.197,0.725,0.002
alice,1,28684922,5033,0.095,0.6353,3.007,0.102,,,,286,55,0.201,0.674,0.003
alice,1,28684922,5034,0.1239,0.546,2.7778,0.102,,,,284,70,0.208,0.781,0.003
alice,1,28684922,5035,0.1008,0.5357,2.6667,0.102,,,,284,61,0.22,0.936,0.003
alice,1,28684922,5036,0.0714,0.6077,2.9695,0.102,,,,272,64,0.204,0.697,0.003
alice,1,28684922,5037,0.1027,0.6326,3.2481,0.102,,,,278,55,0.231,0.878,0.003
alice,1,28684922,5038,0.0852,0.5962,3.0233,0.102,,,,273,67,0.203,0.837,0.003
alice,1,28684922,5039,0.1,0.5554,2.8519,0.102,,,,287,59,0.204,0.67,0.003
alice,1,28684922,5040,0.0927,0.5768,2.9343,0.102,,,,268,70,0.192,0.777,0.003
alice,1,28684922,5041,0.1063,0.5843,3.0205,0.102,,,,288,65,0.199,0.765,0.003
alice,1,28684922,5042,0.0863,0.6021,2.9,0.102,,,,282,62,0.209,0.709,0.003
alice,1,28684922,5043,0.0979,0.5771,3.0,0.102,,,,280,75,0.198,0.856,0.003
alice,1,28684922,5044,0.0709,0.5332,2.807,0.102,,,,266,79,0.206,0.734,0.003
alice,1,28684922,5045,0.0789,0.5801,2.7203,0.102,,,,273,62,0.207,0.807,0.003
alice,1,28684922,5046,0.081,0.7,3.277,0.102,,,,290,46,0.228,0.788,0.003
alice,1,28684922,5047,0.0418,0.6415,3.0504,0.102,,,,278,57,0.218,0.894,0.003
alice,1,28684922,5048,0.0616,0.728,3.3264,0.102,,,,263,64,0.211,0.794,0.003
alice,1,28684922,5049,0.1089,0.6849,3.3691,0.102,,,,283,62,0.224,0.82,0.003
alice,1,28684922,5050,0.0763,0.6607,3.4385,0.102,,,,274,67,0.213,0.992,0.002
alice,1,28684922,5051,0.0897,0.5511,2.8333,0.102,,,,276,83,0.199,0.807,0.003
alice,1,28684922,5052,0.1051,0.6499,3.3307,0.102,,,,270,64,0.217,0.825,0.003
alice,1,28684922,5053,0.1056,0.6456,3.3516,0.102,,,,271,59,0.238,0.932,0.003
alice,1,28684922,5054,0.0945,0.6109,3.2481,0.102,,,,277,63,0.23,1.231,0.003
alice,1,28684922,5055,0.0956,0.6691,3.4688,0.102,,,,272,62,0.217,0.774,0.003
alice,1,28684922,5056,0.1037,0.623,3.1615,0.102,,,,276,63,0.227,0.841,0.003
alice,1,28684922,5057,0.1032,0.611,3.2541,0.102,,,,276,64,0.204,0.971,0.004
bob,1,28676063,2470,0.001,0.2836,3.2,,-1.0166,0.0883,0.4024,,,,,
bob,1,28676063,2471,0.0062,0.3766,2.8000000000000003,,-1.0097,0.0882,0.3899,,,,,
bob,1,28676063,2472,0.0057,0.319,2.8400000000000003,,-1.0234,0.088,0.3775,,,,,
bob,1,28676063,2473,0.0017,0.3405,2.92,,-1.0439,0.0878,0.3737,,,,,
bob,1,28676063,2474,0.0006,0.331,3.02,,-1.0476,0.0877,0.3722,,,,,
bob,1,28676063,2475,0.0026,0.3884,3.46,,-1.0271,0.0875,0.3773,,,,,
bob,1,28676063,2476,0.0006,0.412,3.5999999999999996,,-1.0602,0.0873,0.385,,,,,
bob,1,28676063,2477,0.0069,0.3583,3.7199999999999998,,-1.0467,0.0872,0.3889,,,,,
bob,1,28676063,2478,0.0035,0.3866,4.92,,-1.1124,0.087,0.4055,,,,,
bob,1,28676063,2479,0.0039,0.4033,4.42,,-1.1342,0.0868,0.4153,,,,,
bob,1,28676063,2480,0.0079,0.3261,4.04,,-1.0893,0.0867,0.4186,,,,,
bob,1,28676063,2481,0.0032,0.355,4.44,,-1.1255,0.0865,0.4243,,,,,
bob,1,28676063,2482,0.0069,0.3873,5.46,,-1.1003,0.0863,0.4336,,,,,
bob,1,28676063,2483,0.0022,0.4291,6.239999999999999,,-1.0895,0.0862,0.4481,,,,,
bob,1,28676063,2484,0.0063,0.4038,5.7,,-1.0736,0.086,0.459,,,,,
bob,1,28676063,2485,0.0078,0.4542,4.760000000000001,,-1.0915,0.0858,0.4629,,,,,
bob,1,28676063,2486,0.0042,0.3552,4.64,,-1.1034,0.0857,0.4648,,,,,
bob,1,28676063,2487,0.0014,0.2919,4.68,,-1.0788,0.0855,0.4669,,,,,
bob,1,28676063,2488,0.0047,0.3335,4.74,,-1.0545,0.0853,0.4704,,,,,
bob,1,28676063,2489,0.0125,0.274,2.8400000000000003,,-1.0426,0.0852,0.4645,,,,,
bob,1,28676063,2490,0.0098,0.3201,2.92,,-1.0338,0.085,0.4583,,,,,
bob,1,28676063,2491,0.0085,0.4474,5.2,,-1.0354,0.0848,0.4622,,,,,
bob,1,28676063,2492,0.0053,0.3613,5.58,,-1.0295,0.0847,0.4675,,,,,
bob,1,28676063,2493,0.0072,0.4734,5.3,,-1.0355,0.0845,0.4731,,,,,
bob,1,28676063,2494,0.0108,0.4048,4.46,,-1.0406,0.0843,0.4733,,,,,
bob,1,28676063,2495,0.0054,0.4091,5.0200000000000005,,-1.0432,0.0842,0.4759,,,,,
bob,1,28676063,2496,0.005,0.3726,4.859999999999999,,-1.0377,0.084,0.4785,,,,,
bob,1,28676063,2497,0.0079,0.3145,4.34,,-1.0414,0.0838,0.4788,,,,,
bob,1,28676063,2498,0.0029,0.3297,4.9399999999999995,,-1.0353,0.0837,0.4808,,,,,
bob,1,28676063,2499,0.0066,0.3487,4.04,,-1.0548,0.0835,0.48,,,,,
bob,1,28676063,2500,0.0086,0.3237,5.04,,-1.0335,0.0833,0.4821,,,,,
bob,1,28676063,2501,0.0073,0.2958,4.859999999999999,,-1.0057,0.0832,0.4834,,,,,
bob,1,28676063,2502,0.0075,0.3257,6.02,,-1.0272,0.083,0.4871,,,,,
bob,1,28676063,2503,0.0132,0.3152,5.26,,-1.0458,0.0828,0.4898,,,,,
bob,1,28676063,2504,0.0139,0.2561,4.26,,-1.0402,0.0827,0.4892,,,,,
bob,1,28676063,2505,0.0074,0.2476,4.06,,-1.041,0.0825,0.4887,,,,,
bob,1,28676063,2506,0.0093,0.2568,4.3,,-1.0448,0.0823,0.488,,,,,
bob,1,28676063,2507,0.0144,0.3223,3.58,,-1.0451,0.0822,0.4868,,,,,
bob,1,28676063,2508,0.0137,0.2988,2.78,,-1.0466,0.082,0.483,,,,,
bob,1,28676063,2509,0.0203,0.3377,4.7,,-1.0308,0.0818,0.4826,,,,,
bob,1,28676063,2510,0.012,0.3115,5.319999999999999,,-1.0525,0.0817,0.4853,,,,,
bob,1,28676063,2511,0.022,0.3108,4.58,,-1.0285,0.0815,0.4861,,,,,
bob,1,28676063,2512,0.0172,0.2712,3.08,,-1.0371,0.0813,0.4834,,,,,
bob,1,28676063,2513,0.0244,0.2956,4.64,,-1.0302,0.0812,0.4838,,,,,
bob,1,28676063,2514,0.0125,0.3334,4.36,,-1.0559,0.081,0.4837,,,,,
bob,1,28676063,2515,0.0176,0.2657,3.82,,-1.027,0.0808,0.4827,,,,,
bob,1,28676063,2516,0.0185,0.2408,3.2800000000000002,,-1.0271,0.0807,0.481,,,,,
bob,1,28676063,2517,0.0245,0.3086,2.68,,-1.0421,0.0805,0.4779,,,,,
bob,1,28676063,2518,0.0202,0.2461,3.02,,-1.0473,0.0803,0.4756,,,,,
bob,1,28676063,2519,0.0484,0.2523,4.12,,-0.9667,0.0802,0.4755,,,,,
bob,1,28676063,2520,0.0522,0.3292,4.0,,-0.9216,0.08,0.475,,,,,
bob,1,28676063,2521,0.0534,0.391,5.220000000000001,,-1.0057,0.0798,0.4765,,,,,
bob,1,28676063,2522,0.0391,0.3385,5.38,,-1.0187,0.0797,0.4786,,,,,
bob,1,28676063,2523,0.0325,0.3639,5.28,,-1.0246,0.0795,0.4806,,,,,
bob,1,28676063,2524,0.0344,0.3303,4.5600000000000005,,-1.0371,0.0793,0.4809,,,,,
bob,1,28676063,2525,0.0393,0.3055,4.64,,-1.0054,0.0792,0.4816,,,,,
bob,1,28676063,2526,0.0281,0.2258,3.7199999999999998,,-1.0349,0.079,0.4805,,,,,
bob,1,28676063,2527,0.0506,0.2963,4.6,,-1.0302,0.0788,0.4809,,,,,
bob,1,28676063,2528,0.025,0.2998,3.8,,-1.044,0.0787,0.4804,,,,,
bob,1,28676063,2529,0.0191,0.2715,3.9,,-1.0378,0.0785,0.4802,,,,,
bob,1,28676063,2530,0.0165,0.2951,3.9800000000000004,,-1.0527,0.0783,0.4793,,,,,
bob,1,28676063,2531,0.0212,0.3326,4.74,,-1.0357,0.0782,0.4802,,,,,
bob,1,28676063,2532,0.0344,0.3321,4.92,,-1.04,0.078,0.481,,,,,
bob,1,28676063,2533,0.0151,0.2693,3.2399999999999998,,-1.031,0.0778,0.4796,,,,,
bob,1,28676063,2534,0.0205,0.3087,3.64,,-1.0097,0.0777,0.4785,,,,,
bob,1,28676063,2535,0.0235,0.2597,3.84,,-1.0284,0.0775,0.4781,,,,,
bob,1,28676063,2536,0.018,0.2754,3.2800000000000002,,-0.9939,0.0773,0.4768,,,,,
bob,1,28676063,2537,0.0249,0.3103,4.78,,-1.0058,0.0772,0.477,,,,,
bob,1,28676063,2538,0.0247,0.3188,4.32,,-1.0127,0.077,0.4774,,,,,
bob,1,28676063,2539,0.0334,0.271,4.8,,-0.9965,0.0768,0.4782,,,,,
bob,1,28676063,2540,0.0479,0.34,5.04,,-1.0361,0.0767,0.4794,,,,,
bob,1,28676063,2541,0.0185,0.3207,4.38,,-1.0239,0.0765,0.4795,,,,,
bob,1,28676063,2542,0.0202,0.2613,4.14,,-1.0181,0.0763,0.4793,,,,,
bob,1,28676063,2543,0.0358,0.2438,3.36,,-1.0184,0.0762,0.4782,,,,,
bob,1,28676063,2544,0.0239,0.2315,2.94,,-1.0183,0.076,0.4767,,,,,
bob,1,28676063,2545,0.0244,0.3024,3.7800000000000002,,-1.0198,0.0758,0.4764,,,,,
bob,1,28676063,2546,0.0462,0.31,4.34,,-0.9795,0.0757,0.4763,,,,,
bob,1,28676063,2547,0.0513,0.2966,4.4799999999999995,,-0.9942,0.0755,0.4765,,,,,
bob,1,28676063,2548,0.0547,0.3199,4.96,,-1.0283,0.0753,0.4773,,,,,
bob,1,28676063,2549,0.0354,0.3115,4.26,,-1.0191,0.0752,0.4774,,,,,
bob,1,28676063,2550,0.0366,0.3057,3.82,,-1.0279,0.075,0.4769,,,,,
bob,1,28676063,2551,0.0282,0.363,4.34,,-1.0387,0.0748,0.4772,,,,,
bob,1,28676063,2552,0.0451,0.3007,3.9600000000000004,,-1.037,0.0747,0.477,,,,,
bob,1,28676063,2553,0.0669,0.2657,3.7600000000000002,,-1.0392,0.0745,0.4763,,,,,
bob,1,28676063,2554,0.0491,0.3478,3.64,,-1.025,0.0743,0.4758,,,,,
bob,1,28676063,2555,0.0323,0.286,3.1,,-1.0324,0.0742,0.4747,,,,,
bob,1,28676063,2556,0.0424,0.2879,3.6799999999999997,,-1.0332,0.074,0.474,,,,,
bob,1,28676063,2557,0.0387,0.2862,4.279999999999999,,-1.0302,0.0738,0.4741,,,,,
bob,1,28676063,2558,0.0358,0.2799,4.74,,-1.0329,0.0737,0.4746,,,,,
bob,1,28676063,2559,0.0327,0.3557,4.4799999999999995,,-1.0413,0.0735,0.4749,,,,,
bob,1,28676063,2560,0.0464,0.2802,3.7600000000000002,,-1.0275,0.0733,0.4745,,,,,
bob,1,28676063,2561,0.0491,0.3053,3.64,,-1.0395,0.0732,0.474,,,,,
bob,1,28676063,2562,0.0948,0.2407,2.62,,-1.0181,0.073,0.4725,,,,,
bob,1,28676063,2563,0.0485,0.2822,3.2,,-1.0435,0.0728,0.4715,,,,,
bob,1,28676063,2564,0.0338,0.2431,2.12,,-1.0306,0.0727,0.4693,,,,,
bob,1,28676063,2565,0.0301,0.2534,2.1999999999999997,,-1.016,0.0725,0.4673,,,,,
bob,1,28676063,2566,0.0369,0.2157,2.1,,-0.9978,0.0723,0.4652,,,,,
bob,1,28676063,2567,0.035,0.304,3.4000000000000004,,-1.0177,0.0722,0.4644,,,,,
bob,1,28676063,2568,0.0269,0.3008,3.64,,-1.0035,0.072,0.464,,,,,
bob,1,28676063,2569,0.0397,0.3859,5.1,,-1.0325,0.0718,0.4648,,,,,
bob,1,28676063,2570,0.0324,0.3027,4.72,,-1.032,0.0717,0.4652,,,,,
bob,1,28676063,2571,0.0451,0.3594,4.34,,-1.0139,0.0715,0.4656,,,,,
bob,1,28676063,2572,0.0478,0.3361,4.82,,-1.0368,0.0713,0.4659,,,,,
bob,1,28676063,2573,0.0427,0.3887,5.12,,-1.0336,0.0712,0.467,,,,,
bob,1,28676063,2574,0.0429,0.2987,4.36,,-1.021,0.071,0.4671,,,,,
bob,1,28676063,2575,0.0207,0.3129,3.7199999999999998,,-1.0299,0.0708,0.467,,,,,
bob,1,28676063,2576,0.0208,0.3032,3.46,,-1.0336,0.0707,0.4665,,,,,
bob,1,28676063,2577,0.0146,0.289,3.1199999999999997,,-1.0103,0.0705,0.4656,,,,,
bob,1,28676063,2578,0.0167,0.3022,3.6799999999999997,,-1.0092,0.0703,0.4653,,,,,
bob,1,28676063,2579,0.0164,0.2978,3.44,,-1.0358,0.0702,0.4646,,,,,
bob,1,28676063,2580,0.0165,0.3203,4.18,,-1.0223,0.07,0.4646,,,,,
bob,1,28676063,2581,0.0195,0.3019,3.9800000000000004,,-0.9829,0.0698,0.4645,,,,,
bob,1,28676063,2582,0.0208,0.2517,3.66,,-1.0034,0.0697,0.4643,,,,,
bob,1,28676063,2583,0.0175,0.2839,3.58,,-0.9853,0.0695,0.4639,,,,,
bob,1,28676063,2584,0.0189,0.31,3.4000000000000004,,-1.006,0.0693,0.4635,,,,,
bob,1,28676063,2585,0.0204,0.3232,4.06,,-1.0041,0.0692,0.4634,,,,,
bob,1,28676063,2586,0.0173,0.3138,4.26,,-1.0008,0.069,0.4634,,,,,
bob,1,28676063,2587,0.0158,0.3587,4.08,,-1.0042,0.0688,0.4635,,,,,
bob,1,28676063,2588,0.0159,0.2917,4.5,,-1.0041,0.0687,0.4638,,,,,
bob,1,28676063,2589,0.0184,0.3555,4.5600000000000005,,-0.9924,0.0685,0.4643,,,,,
bob,1,28676063,2590,0.0143,0.3359,4.38,,-0.9715,0.0683,0.4645,,,,,
bob,1,28676063,2591,0.0147,0.3401,4.52,,-1.0074,0.0682,0.4648,,,,,
bob,1,28676063,2592,0.0129,0.3098,4.02,,-0.9904,0.068,0.4648,,,,,
bob,1,28676063,2593,0.0171,0.3109,3.8600000000000003,,-1.0091,0.0678,0.4646,,,,,
bob,1,28676063,2594,0.0217,0.3219,3.58,,-1.0046,0.0677,0.4642,,,,,
bob,1,28676063,2595,0.0157,0.3801,4.36,,-0.9924,0.0675,0.4644,,,,,
bob,1,28676063,2596,0.0135,0.3147,3.82,,-1.0041,0.0673,0.4643,,,,,
bob,1,28676063,2597,0.0175,0.3315,3.7199999999999998,,-1.0014,0.0672,0.4639,,,,,
bob,1,28676063,2598,0.0147,0.4386,4.5,,-0.9939,0.067,0.4642,,,,,
bob,1,28676063,2599,0.0139,0.3849,5.72,,-0.9967,0.0668,0.465,,,,,
bob,1,28676063,2600,0.012,0.3497,4.54,,-1.023,0.0667,0.4654,,,,,
bob,1,28676063,2601,0.0165,0.3493,4.96,,-0.9972,0.0665,0.4657,,,,,
bob,1,28676063,2602,0.0179,0.4027,5.12,,-1.0173,0.0663,0.4664,,,,,
bob,1,28676063,2603,0.002,0.3569,5.56,,-1.0103,0.0662,0.4672,,,,,
bob,1,28676063,2604,0.01,0.3464,3.88,,-1.0137,0.066,0.4671,,,,,
bob,1,28676063,2605,0.0028,0.33,3.7199999999999998,,-1.0104,0.0658,0.4669,,,,,
bob,1,28676063,2606,0.0031,0.3619,5.800000000000001,,-1.0155,0.0657,0.4678,,,,,
bob,1,28676063,2607,0.0202,0.3739,5.12,,-1.0168,0.0655,0.4686,,,,,
bob,1,28676063,2608,0.0163,0.2917,4.06,,-1.0187,0.0653,0.4685,,,,,
bob,1,28676063,2609,0.0149,0.2908,4.38,,-1.0277,0.0652,0.4686,,,,,
bob,1,28676063,2610,0.0131,0.3127,3.3000000000000003,,-1.0321,0.065,0.468,,,,,
bob,1,28676063,2611,0.005,0.3506,4.58,,-1.0252,0.0648,0.4682,,,,,
bob,1,28676063,2612,0.0131,0.3553,4.859999999999999,,-1.0193,0.0647,0.4687,,,,,
