agent,chain,job_id,local_iter,loss,val,rew,entropy_coef,abc,sr,valid_goals,invalid_goals
bob,3,28546824,1073,0.037,0.2158,4.9706,,-1.0782,0.1358,,
bob,3,28546824,1074,0.0154,0.2467,4.5696,,-1.0683,0.2008,,
bob,3,28546824,1075,0.0462,0.2368,4.2556,,-1.0662,0.17,,
bob,3,28546824,1076,0.0431,0.2046,4.9725,,-1.0768,0.168,,
bob,3,28546824,1077,0.0409,0.2093,4.2989,,-1.07,0.1534,,
bob,3,28546824,1078,0.02,0.2457,4.2883,,-1.0726,0.1727,,
bob,3,28546824,1079,0.0169,0.2161,3.9998,,-1.0746,0.1537,,
bob,3,28546824,1080,0.0426,0.2459,4.4637,,-1.0791,0.1915,,
bob,3,28546824,1081,0.0327,0.269,5.1717,,-1.0905,0.1697,,
bob,3,28546824,1082,0.0098,0.2485,5.7052,,-1.0875,0.1709,,
bob,3,28546824,1083,0.0435,0.202,5.6893,,-1.0771,0.1625,,
bob,3,28546824,1084,0.0188,0.2081,5.3455,,-1.0874,0.1686,,
bob,3,28546824,1085,0.0215,0.2489,4.6951,,-1.0638,0.2024,,
bob,3,28546824,1086,0.0489,0.2408,4.9412,,-1.0771,0.1972,,
bob,3,28546824,1087,0.0375,0.2593,4.7961,,-1.0709,0.2024,,
bob,3,28546824,1088,0.0135,0.2489,4.4848,,-1.0862,0.1864,,
bob,3,28546824,1089,0.012,0.2056,5.8406,,-1.0806,0.168,,
bob,3,28546824,1090,0.0184,0.2027,4.5787,,-1.0585,0.1723,,
bob,3,28546824,1091,0.0493,0.262,4.698,,-1.0684,0.224,,
bob,3,28546824,1092,0.0437,0.206,4.5904,,-1.0672,0.158,,
bob,3,28546824,1093,0.0174,0.2238,4.4777,,-1.0758,0.1663,,
bob,3,28546824,1094,0.0392,0.2545,5.3617,,-1.0838,0.1838,,
bob,3,28546824,1095,0.0392,0.216,5.4313,,-1.0741,0.1606,,
bob,3,28546824,1096,0.0176,0.266,4.6989,,-1.0789,0.1948,,
bob,3,28546824,1097,0.0395,0.237,4.4126,,-1.0906,0.1616,,
bob,3,28546824,1098,0.0382,0.2002,4.276,,-1.077,0.1548,,
bob,3,28546824,1099,0.0183,0.2134,5.2425,,-1.0798,0.1796,,
bob,3,28546824,1100,0.0094,0.2395,4.5942,,-1.0764,0.1569,,
bob,3,28546824,1101,0.0057,0.2509,5.2867,,-1.085,0.1654,,
bob,3,28546824,1102,0.0383,0.2129,4.9768,,-1.0875,0.1667,,
bob,3,28546824,1103,0.033,0.3009,5.2721,,-1.0699,0.209,,
bob,3,28546824,1104,0.0348,0.3111,3.9358,,-1.0549,0.2141,,
bob,3,28546824,1105,0.0366,0.2621,4.8311,,-1.0854,0.1881,,
bob,3,28546824,1106,0.014,0.1908,5.5,,-1.0828,0.159,,
bob,3,28546824,1107,0.0128,0.2679,4.374,,-1.0647,0.1761,,
bob,3,28546824,1108,0.0094,0.3665,5.4498,,-1.0771,0.2412,,
bob,3,28546824,1109,0.0369,0.2628,4.4715,,-1.0747,0.1738,,
bob,3,28546824,1110,0.0313,0.2685,5.4168,,-1.071,0.1741,,
bob,3,28546824,1111,0.0107,0.2849,5.3914,,-1.0762,0.1924,,
bob,3,28546824,1112,0.0126,0.2332,4.3939,,-1.081,0.1491,,
bob,3,28546824,1113,0.0077,0.2224,4.8682,,-1.0735,0.1543,,
bob,3,28546824,1114,0.0097,0.2077,4.7488,,-1.0695,0.1644,,
bob,3,28546824,1115,0.0096,0.2514,4.4998,,-1.0708,0.1756,,
bob,3,28546824,1116,0.0115,0.2743,5.0193,,-1.0653,0.2154,,
bob,3,28546824,1117,0.0101,0.239,4.9602,,-1.0796,0.1479,,
bob,3,28546824,1118,0.0134,0.2766,4.0504,,-1.07,0.1898,,
alice,3,28549904,1110,0.1609,0.4002,5.252,0.1322,,,507,64
alice,3,28549904,1111,0.0959,0.5916,5.0938,0.1322,,,488,133
alice,3,28549904,1112,0.0935,0.4659,5.3691,0.1322,,,508,71
alice,3,28549904,1113,0.1664,0.7507,4.5664,0.1322,,,449,247
alice,3,28549904,1114,0.1614,1.8745,2.3535,0.1322,,,503,106
alice,3,28549904,1115,0.1069,0.7598,4.9648,0.1322,,,510,85
alice,3,28549904,1116,0.1115,0.8915,4.5918,0.1322,,,507,113
alice,3,28549904,1117,0.1023,0.9943,4.6465,0.1322,,,508,132
alice,3,28549904,1118,0.1316,1.1462,4.4004,0.1322,,,503,119
alice,3,28549904,1119,0.2476,1.5337,3.4609,0.1322,,,504,123
alice,3,28549904,1120,0.0759,1.0166,4.8105,0.1322,,,507,118
alice,3,28549904,1121,0.099,0.9282,4.7852,0.1322,,,506,102
alice,3,28549904,1122,0.1123,0.9559,4.6211,0.1322,,,506,104
alice,3,28549904,1123,0.1844,1.2576,4.3223,0.1322,,,501,131
alice,3,28549904,1124,0.1687,1.4369,4.0293,0.1322,,,504,125
alice,3,28549904,1125,0.0875,1.0601,4.6289,0.1322,,,505,106
alice,3,28549904,1126,0.1148,1.1402,4.6035,0.1322,,,511,112
alice,3,28549904,1127,0.1829,1.078,4.6465,0.1322,,,505,110
alice,3,28549904,1128,0.1375,1.396,4.2871,0.1322,,,496,151
alice,3,28549904,1129,0.1677,1.6468,3.8789,0.1322,,,493,168
alice,3,28549904,1130,0.1379,1.0418,4.7832,0.1322,,,510,90
alice,3,28549904,1131,0.1927,1.0875,4.7422,0.1322,,,500,124
alice,3,28549904,1132,0.0993,1.2826,4.4688,0.1322,,,494,148
bob,3,28549904,1110,0.0261,0.218,5.1171,,-1.0656,0.1105,,
bob,3,28549904,1111,0.0144,0.2003,2.9737,,-1.0496,0.1078,,
bob,3,28549904,1112,0.0328,0.1053,4.9146,,-1.0474,0.0904,,
bob,3,28549904,1113,0.0186,0.1762,1.8387,,-1.0499,0.13,,
bob,3,28549904,1114,0.0347,0.1928,4.9216,,-1.0604,0.1552,,
bob,3,28549904,1115,0.0299,0.1622,5.4811,,-1.0769,0.1296,,
bob,3,28549904,1116,0.0326,0.2149,5.5372,,-1.0518,0.1809,,
bob,3,28549904,1117,0.0248,0.3125,5.5223,,-1.0561,0.1988,,
bob,3,28549904,1118,0.0096,0.242,4.7317,,-1.0696,0.1452,,
bob,3,28549904,1119,0.0293,0.2271,5.1333,,-1.0866,0.178,,
bob,3,28549904,1120,0.0227,0.1951,5.3902,,-1.0768,0.1602,,
bob,3,28549904,1121,0.0299,0.1484,4.9406,,-1.0962,0.1258,,
bob,3,28549904,1122,0.0402,0.1854,5.2194,,-1.0852,0.1516,,
bob,3,28549904,1123,0.0391,0.1941,4.7195,,-1.0796,0.1587,,
bob,3,28549904,1124,0.0301,0.1895,4.5743,,-1.0805,0.1417,,
bob,3,28549904,1125,0.0425,0.2026,5.2816,,-1.0808,0.1562,,
bob,3,28549904,1126,0.0184,0.26,5.983,,-1.0806,0.1663,,
bob,3,28549904,1127,0.0188,0.232,4.9737,,-1.0929,0.1543,,
bob,3,28549904,1128,0.0177,0.2469,4.3392,,-1.0558,0.1673,,
bob,3,28549904,1129,0.0265,0.2215,4.1925,,-1.0687,0.1762,,
bob,3,28549904,1130,0.0366,0.1699,5.5881,,-1.0977,0.1319,,
bob,3,28549904,1131,0.0259,0.1793,4.4394,,-1.0884,0.1365,,
bob,3,28549904,1132,0.0367,0.2098,4.1234,,-1.0648,0.1548,,
