agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,sr,valid_goals,invalid_goals,avg_xy,max_xy
bob,1,28556262,96,0.0006,0.1245,0.0,,-1.0232,0.1026,,,,
bob,1,28556262,97,0.0003,0.1339,0.0,,-1.0188,0.1028,,,,
bob,1,28556262,98,0.0011,0.1558,0.0,,-1.0251,0.1199,,,,
bob,1,28556262,99,0.0005,0.157,0.0,,-1.0159,0.1222,,,,
bob,1,28556262,100,0.0006,0.149,0.0,,-1.0191,0.1083,,,,
bob,1,28556262,101,0.0001,0.1589,0.0,,-1.016,0.1201,,,,
bob,1,28556262,102,-0.0002,0.1255,0.0,,-1.0144,0.0994,,,,
bob,1,28556262,103,0.0015,0.1183,0.0,,-1.0242,0.0908,,,,
bob,1,28556262,104,0.0001,0.1294,0.0,,-1.0183,0.1067,,,,
bob,1,28556262,105,0.0012,0.1324,0.0,,-1.0181,0.1029,,,,
bob,1,28556262,106,0.0012,0.1324,0.0,,-1.015,0.0973,,,,
bob,1,28556262,107,0.0007,0.129,0.0,,-1.0178,0.0978,,,,
bob,1,28556262,108,0.0,0.1447,0.0,,-1.0232,0.1166,,,,
bob,1,28556262,109,0.0005,0.1505,0.0,,-1.0152,0.1158,,,,
bob,1,28556262,110,0.0006,0.1335,0.0,,-1.0228,0.1073,,,,
bob,1,28556262,111,0.001,0.1315,0.0,,-1.0121,0.1007,,,,
bob,1,28556262,112,0.0008,0.1499,0.0,,-1.0269,0.1116,,,,
bob,1,28556262,113,-0.0002,0.1439,0.0,,-1.0199,0.1149,,,,
bob,1,28556262,114,0.0005,0.1192,0.0,,-1.0207,0.0947,,,,
bob,1,28556262,115,-0.0,0.1149,0.0,,-1.0219,0.0859,,,,
bob,1,28556262,116,0.0006,0.1536,0.0,,-1.0159,0.1184,,,,
bob,1,28556262,117,0.0008,0.1416,0.0,,-1.0283,0.1076,,,,
bob,1,28556262,118,0.0011,0.1053,0.0,,-1.0208,0.0784,,,,
bob,1,28556262,119,0.0008,0.1377,0.0,,-1.0219,0.1095,,,,
bob,1,28556262,120,0.0015,0.1452,0.0,,-1.0262,0.1067,,,,
bob,1,28556262,121,0.0006,0.1249,0.0,,-1.0226,0.0917,,,,
bob,1,28556262,122,0.0003,0.1459,0.0,,-1.0219,0.1113,,,,
bob,1,28556262,123,0.0012,0.1271,0.0,,-1.0291,0.0958,,,,
bob,1,28556262,124,-0.0002,0.1482,0.0,,-1.0236,0.115,,,,
bob,1,28556262,125,0.0005,0.1422,0.0,,-1.0267,0.1172,,,,
bob,1,28556262,126,0.0003,0.1505,0.0,,-1.0223,0.118,,,,
bob,1,28556262,127,0.0023,0.1157,0.0,,-1.0252,0.0914,,,,
bob,1,28556262,128,-0.0002,0.1524,0.0,,-1.0205,0.1077,,,,
bob,1,28556262,129,0.0013,0.1536,0.0,,-1.0161,0.1144,,,,
bob,1,28568870,130,-0.0083,0.1801,0.0,,-1.0316,0.1375,,,,
bob,1,28568870,131,0.0025,0.1315,0.0,,-1.0304,0.0919,,,,
bob,1,28568870,132,-0.0048,0.1399,0.0,,-1.0439,0.106,,,,
bob,1,28568870,133,-0.0001,0.1451,0.0,,-1.054,0.1102,,,,
bob,1,28568870,134,0.0006,0.1376,0.0,,-1.0566,0.111,,,,
bob,1,28568870,135,0.0012,0.1478,0.0,,-1.0589,0.1102,,,,
bob,1,28568870,136,0.0004,0.1279,0.0,,-1.0528,0.0916,,,,
bob,1,28568870,137,0.0005,0.1232,0.0,,-1.0543,0.0979,,,,
bob,1,28568870,138,-0.0003,0.1104,0.0,,-1.0492,0.0753,,,,
bob,1,28568870,139,-0.0,0.1408,0.0,,-1.0555,0.1154,,,,
bob,1,28568870,140,0.0014,0.1233,0.0,,-1.0447,0.0978,,,,
bob,1,28568870,141,0.0014,0.1258,0.0,,-1.0453,0.0975,,,,
bob,1,28568870,142,0.001,0.1298,0.0,,-1.0364,0.1001,,,,
bob,1,28568870,143,0.0011,0.1614,0.0,,-1.0381,0.1171,,,,
bob,1,28568870,144,0.0009,0.1362,0.0,,-1.0437,0.1071,,,,
bob,1,28568870,145,0.0011,0.1253,0.0,,-1.0364,0.0936,,,,
bob,1,28568870,146,0.0015,0.1412,0.0,,-1.0455,0.105,,,,
bob,1,28568870,147,0.0008,0.1168,0.0,,-1.0496,0.0847,,,,
bob,1,28568870,148,-0.0004,0.1301,0.0,,-1.0471,0.0998,,,,
bob,1,28568870,149,0.0008,0.1367,0.0,,-1.0554,0.1068,,,,
bob,1,28568870,150,0.0007,0.1177,0.0,,-1.0567,0.0935,,,,
bob,1,28568870,151,0.0009,0.1272,0.0,,-1.0288,0.086,,,,
bob,1,28568870,152,0.0006,0.1491,0.0,,-1.0353,0.115,,,,
bob,1,28568870,153,0.0013,0.1242,0.0,,-1.0299,0.0962,,,,
bob,1,28568870,154,0.0017,0.1401,0.0,,-1.04,0.111,,,,
bob,1,28568870,155,0.002,0.124,0.0,,-1.0278,0.0995,,,,
bob,1,28568870,156,0.0016,0.1362,0.0,,-1.0291,0.1164,,,,
bob,1,28568870,157,0.0016,0.1499,0.0,,-1.0376,0.107,,,,
bob,1,28568870,158,0.001,0.1256,0.0,,-1.0415,0.0944,,,,
bob,1,28568870,159,0.0012,0.1593,0.0,,-1.0365,0.129,,,,
bob,1,28568870,160,0.0013,0.1236,0.0,,-1.0409,0.1014,,,,
bob,1,28568870,161,0.0021,0.1515,0.0,,-1.0445,0.1184,,,,
bob,1,28568870,162,0.0019,0.151,0.0,,-1.0262,0.1303,,,,
bob,1,28568870,163,-0.0003,0.1462,0.0,,-1.037,0.1076,,,,
bob,1,28568870,164,0.002,0.149,0.0,,-1.0312,0.125,,,,
bob,1,28568870,165,0.0018,0.1335,0.0,,-1.0274,0.1089,,,,
bob,1,28568870,166,0.0015,0.1483,0.0,,-1.0392,0.1238,,,,
bob,1,28568870,167,0.0017,0.1227,0.0,,-1.034,0.0996,,,,
bob,1,28568870,168,0.0027,0.1247,0.0,,-1.0336,0.0933,,,,
bob,1,28568870,169,0.0025,0.1528,0.0,,-1.0291,0.1227,,,,
bob,1,28568870,170,0.0033,0.149,0.0,,-1.0317,0.1238,,,,
bob,1,28568870,171,0.0025,0.1447,0.0,,-1.0331,0.1211,,,,
bob,1,28568870,172,0.0025,0.1711,0.0,,-1.0326,0.1307,,,,
bob,1,28568870,173,0.002,0.1333,0.0,,-1.0329,0.1005,,,,
bob,1,28568870,174,0.0027,0.1611,0.0,,-1.0338,0.129,,,,
bob,1,28568870,175,0.0023,0.1393,0.0,,-1.0333,0.1085,,,,
bob,1,28568870,176,0.0025,0.1257,0.0,,-1.0282,0.1069,,,,
bob,1,28568870,177,0.0023,0.1484,0.0,,-1.0379,0.1355,,,,
bob,1,28568870,178,0.0026,0.1515,0.0,,-1.0303,0.1208,,,,
bob,1,28568870,179,0.0021,0.1458,0.0,,-1.0343,0.1269,,,,
bob,1,28568870,180,0.0028,0.1274,0.0,,-1.0342,0.1001,,,,
bob,1,28568870,181,0.0023,0.1232,0.0,,-1.0219,0.1035,,,,
bob,1,28568870,182,0.0023,0.1498,0.0,,-1.0316,0.1224,,,,
bob,1,28568870,183,0.001,0.1559,0.0,,-1.037,0.1302,,,,
bob,1,28568870,184,0.0017,0.1517,0.0,,-1.0284,0.1197,,,,
bob,1,28568870,185,0.0019,0.137,0.0,,-1.0384,0.1009,,,,
bob,1,28568870,186,0.0017,0.1549,0.0,,-1.0333,0.1347,,,,
bob,1,28568870,187,0.0015,0.1441,0.0,,-1.0348,0.1077,,,,
bob,1,28568870,188,0.0019,0.1488,0.0,,-1.0285,0.13,,,,
bob,1,28568870,189,0.0027,0.1399,0.0,,-1.0358,0.1095,,,,
bob,1,28568870,190,0.002,0.1117,0.0,,-1.0357,0.0785,,,,
bob,1,28568870,191,0.0017,0.1515,0.0,,-1.0385,0.1268,,,,
bob,1,28568870,192,0.003,0.1428,0.0,,-1.0348,0.1136,,,,
bob,1,28568870,193,0.0022,0.1675,0.0,,-1.0349,0.1332,,,,
bob,1,28568870,194,0.0034,0.1583,0.0,,-1.0379,0.1314,,,,
bob,1,28568870,195,0.0025,0.1525,0.0,,-1.0298,0.1321,,,,
bob,1,28568870,196,0.0028,0.1422,0.0,,-1.0294,0.1212,,,,
bob,1,28568870,197,0.0033,0.1586,0.0,,-1.0325,0.1152,,,,
bob,1,28568870,198,0.0033,0.1326,0.0,,-1.0311,0.1134,,,,
bob,1,28568870,199,0.0014,0.1272,0.0,,-1.0352,0.0975,,,,
bob,1,28568870,200,0.0004,0.1464,0.0,,-1.0288,0.106,,,,
bob,1,28568870,201,0.0005,0.1588,0.0,,-1.0224,0.1296,,,,
bob,1,28568870,202,0.0007,0.1763,0.0,,-1.0298,0.1297,,,,
bob,1,28568870,203,0.0002,0.1625,0.0,,-1.0282,0.1311,,,,
bob,1,28568870,204,0.0025,0.1617,0.0,,-1.0358,0.126,,,,
bob,1,28568870,205,0.0026,0.1566,0.0,,-1.0338,0.1269,,,,
bob,1,28568870,206,0.003,0.1645,0.0,,-1.0336,0.1247,,,,
bob,1,28568870,207,0.0012,0.1566,0.0,,-1.031,0.1271,,,,
bob,1,28568870,208,0.0017,0.1364,0.0,,-1.0333,0.1086,,,,
bob,1,28568870,209,0.0019,0.1574,0.0,,-1.034,0.1197,,,,
bob,1,28568870,210,0.003,0.1505,0.0,,-1.03,0.1269,,,,
bob,1,28568870,211,0.0032,0.2034,0.0,,-1.0181,0.1534,,,,
bob,1,28568870,212,0.0031,0.1626,0.0,,-1.0291,0.1371,,,,
bob,1,28568870,213,0.0015,0.1501,0.0,,-1.034,0.1015,,,,
bob,1,28568870,214,0.0027,0.1483,0.0,,-1.0363,0.1156,,,,
bob,1,28568870,215,0.0024,0.1608,0.0,,-1.028,0.1275,,,,
bob,1,28568870,216,0.0012,0.1458,0.0,,-1.041,0.1146,,,,
bob,1,28568870,217,0.0011,0.1545,0.0,,-1.0415,0.1204,,,,
bob,1,28568870,218,0.0034,0.1573,0.0,,-1.0335,0.1325,,,,
