pushes,success,goal_x,goal_y,goal_z,goal_yaw,final_x,final_y,final_z,err_pos,err_rot
3,False,-0.035,0.529,0.02,5.623,0.013,0.54,0.0,0.053,1.769
3,False,-0.197,0.659,0.02,1.543,0.305,0.518,0.0,0.521,2.029
3,False,-0.178,0.564,0.02,1.157,0.143,0.446,0.0,0.343,2.045
3,False,0.302,0.627,0.02,6.171,0.23,0.363,0.0,0.275,1.009
3,False,-0.186,0.344,0.02,1.045,0.037,0.543,0.0,0.3,1.969
3,False,0.073,0.337,0.02,5.327,0.134,0.746,0.0,0.413,0.438
3,False,0.157,0.368,0.02,4.8,0.033,0.584,0.0,0.25,0.959
3,False,-0.332,0.511,0.02,5.969,0.169,0.474,0.0,0.503,3.13
3,False,0.127,0.406,0.02,1.769,-0.28,0.383,0.0,0.409,1.425
3,False,-0.385,0.471,0.02,2.315,0.103,0.445,0.0,0.49,0.441
3,False,0.265,0.567,0.02,5.745,-0.0,0.5,-0.0,0.274,2.603
3,False,0.045,0.397,0.02,1.311,0.008,0.506,0.0,0.117,1.651
3,False,0.376,0.646,0.02,3.319,0.026,0.502,0.0,0.379,0.11
3,False,0.134,0.459,0.02,1.736,-0.0,0.5,-0.0,0.142,1.407
3,False,-0.044,0.604,0.02,5.86,-0.0,0.5,0.0,0.115,2.716
3,False,0.116,0.36,0.02,4.358,-0.0,0.5,-0.0,0.183,1.215
3,False,-0.355,0.491,0.02,1.673,-0.004,0.426,-0.0,0.357,0.618
3,False,-0.193,0.361,0.02,4.548,-0.018,0.549,0.0,0.258,0.809
3,False,-0.182,0.435,0.02,2.009,-0.0,0.5,0.0,0.194,1.135
3,False,0.305,0.645,0.02,1.798,-0.0,0.5,-0.0,0.339,1.345
3,False,-0.208,0.648,0.02,2.59,0.044,0.51,0.0,0.288,0.879
3,False,0.215,0.372,0.02,1.181,-0.113,0.378,-0.0,0.329,0.666
3,False,-0.4,0.568,0.02,2.392,0.092,0.454,0.0,0.505,0.245
3,False,0.314,0.373,0.02,2.514,-0.092,0.638,-0.0,0.485,0.435
3,False,0.391,0.317,0.02,3.224,0.0,0.499,0.0,0.432,0.084
2,False,-0.399,0.541,0.02,4.076,-0.084,0.508,0.071,0.322,0.422
3,False,-0.076,0.316,0.02,4.891,-0.02,0.529,0.0,0.221,2.198
3,False,-0.015,0.359,0.02,5.069,-0.0,0.5,-0.0,0.144,1.926
3,False,-0.252,0.573,0.02,2.456,0.05,0.519,0.0,0.308,0.589
3,False,0.251,0.491,0.02,6.145,0.108,0.413,0.0,0.164,2.907
3,False,0.272,0.697,0.02,5.538,0.235,0.574,0.0,0.13,1.884
3,False,0.015,0.629,0.02,0.729,-0.021,0.431,0.0,0.202,3.008
3,False,-0.024,0.526,0.02,4.983,-0.0,0.5,-0.0,0.041,1.841
3,False,-0.354,0.521,0.02,4.783,0.52,0.254,0.0,0.914,1.669
3,False,-0.235,0.431,0.02,6.275,-0.0,0.5,-0.0,0.246,3.133
3,False,0.108,0.528,0.02,0.668,-0.006,0.471,0.0,0.129,2.784
3,False,0.016,0.692,0.02,0.192,-0.0,0.5,0.0,0.193,2.953
3,False,-0.078,0.505,0.02,5.99,0.005,0.507,0.0,0.085,2.724
3,False,0.275,0.603,0.02,6.028,-0.044,0.496,0.0,0.337,2.601
3,False,0.027,0.51,0.02,4.761,-0.015,0.521,-0.0,0.048,2.015
3,False,-0.026,0.623,0.02,4.057,0.083,0.5,0.0,0.165,1.121
3,False,0.203,0.387,0.02,4.831,0.016,0.502,0.0,0.221,1.678
3,False,-0.21,0.356,0.02,4.969,-0.207,0.538,0.191,0.25,0.285
3,False,-0.055,0.432,0.02,5.204,0.0,0.5,0.0,0.09,2.062
3,False,-0.2,0.673,0.02,0.307,0.052,0.435,0.0,0.348,1.81
3,False,-0.205,0.475,0.02,5.219,0.087,0.669,0.0,0.351,1.982
3,False,0.399,0.304,0.02,1.286,0.05,0.528,0.0,0.415,1.741
3,False,-0.373,0.653,0.02,3.186,0.0,0.5,0.0,0.403,0.044
3,False,-0.219,0.381,0.02,0.777,-0.048,0.64,0.0,0.311,2.163
3,False,0.309,0.498,0.02,4.945,-0.056,0.438,0.0,0.371,0.166
3,False,-0.175,0.556,0.02,2.148,-0.077,0.737,0.0,0.207,0.776
3,False,0.192,0.614,0.02,4.124,0.058,0.524,0.0,0.163,0.385
3,False,-0.216,0.353,0.02,4.537,-0.001,0.37,-0.0,0.217,0.483
3,False,-0.208,0.681,0.02,2.275,-0.012,0.515,0.0,0.257,0.468
3,False,-0.318,0.439,0.02,0.205,-0.169,0.578,-0.0,0.204,2.232
3,False,-0.138,0.386,0.02,2.497,0.009,0.472,0.0,0.172,1.128
3,False,0.151,0.45,0.02,3.548,0.236,0.486,0.0,0.095,0.047
3,False,0.234,0.56,0.02,3.47,0.003,0.529,0.0,0.234,0.198
3,False,0.128,0.617,0.02,3.236,0.003,0.634,0.0,0.128,1.315
3,False,-0.296,0.512,0.02,4.66,0.032,0.455,0.0,0.334,2.623
3,False,-0.071,0.445,0.02,4.756,0.174,0.366,0.0,0.258,1.087
1,False,-0.247,0.365,0.02,5.131,-0.027,0.549,0.071,0.291,1.164
3,False,0.247,0.621,0.02,6.165,0.034,0.472,0.0,0.262,2.834
3,False,0.151,0.362,0.02,3.084,0.048,0.693,0.0,0.347,2.487
3,False,-0.136,0.304,0.02,5.093,0.146,0.497,0.0,0.342,2.1
3,False,-0.173,0.681,0.02,1.329,0.007,0.499,0.0,0.257,1.918
3,False,-0.354,0.382,0.02,4.122,0.039,0.524,0.0,0.419,1.508
3,False,0.012,0.538,0.02,5.723,-0.0,0.5,-0.0,0.045,2.581
3,False,0.068,0.523,0.02,4.094,-0.112,0.672,0.0,0.235,0.043
3,False,0.173,0.374,0.02,3.708,-0.0,0.5,0.0,0.215,0.564
3,False,-0.158,0.308,0.02,3.118,-0.057,0.393,0.0,0.133,0.57
3,False,-0.345,0.386,0.02,3.639,0.001,0.493,-0.0,0.363,0.613
3,False,-0.309,0.383,0.02,5.394,0.06,0.214,0.0,0.407,2.495
3,False,-0.29,0.423,0.02,3.497,-0.01,0.483,0.0,0.287,0.124
3,False,0.01,0.376,0.02,1.25,-0.0,0.5,-0.0,0.126,1.893
3,False,-0.123,0.49,0.02,2.569,0.146,0.639,-0.0,0.308,1.599
3,False,0.139,0.585,0.02,1.482,0.046,0.706,-0.0,0.154,2.511
3,False,0.317,0.413,0.02,3.103,-0.008,0.483,0.0,0.332,0.201
3,False,-0.107,0.346,0.02,6.159,-0.0,0.5,0.0,0.189,3.015
3,False,0.33,0.53,0.02,2.891,0.023,0.5,0.0,0.309,0.069
3,False,0.329,0.49,0.02,1.024,0.0,0.5,0.0,0.33,2.118
3,False,-0.06,0.433,0.02,1.516,-0.0,0.5,-0.0,0.092,1.627
3,False,-0.301,0.412,0.02,0.979,0.263,0.337,0.0,0.569,3.02
3,False,-0.202,0.586,0.02,4.137,0.014,0.504,0.0,0.232,0.984
3,False,-0.382,0.404,0.02,6.272,0.065,0.594,0.0,0.487,1.5
3,False,0.247,0.605,0.02,3.957,0.023,0.509,0.0,0.244,1.496
3,False,-0.324,0.421,0.02,2.682,-0.0,0.5,0.0,0.334,0.462
3,False,-0.236,0.37,0.02,0.575,0.004,0.563,0.0,0.308,2.921
3,False,-0.297,0.36,0.02,2.403,0.02,0.501,-0.0,0.347,0.427
3,False,-0.282,0.618,0.02,4.344,0.206,0.737,0.0,0.503,0.247
3,False,0.275,0.59,0.02,4.369,0.047,0.515,0.0,0.241,0.436
3,False,-0.394,0.345,0.02,1.357,-0.141,0.374,0.0,0.256,1.719
3,False,0.396,0.306,0.02,0.204,-0.084,0.6,0.0,0.564,2.766
3,False,0.318,0.501,0.02,5.936,0.002,0.371,0.0,0.342,1.959
3,False,-0.071,0.318,0.02,5.467,0.0,0.5,0.0,0.196,2.325
3,False,0.088,0.559,0.02,3.232,-0.0,0.5,-0.0,0.108,0.09
3,False,-0.194,0.524,0.02,4.649,-0.0,0.5,0.0,0.196,1.504
3,False,-0.131,0.511,0.02,5.764,0.01,0.536,-0.0,0.145,3.122
3,False,-0.201,0.65,0.02,1.284,0.0,0.5,0.0,0.251,1.857
3,False,-0.229,0.69,0.02,5.26,-0.168,0.255,0.0,0.44,2.231
3,False,-0.078,0.323,0.02,1.46,0.116,0.341,0.0,0.196,1.186
3,False,0.269,0.626,0.02,2.604,-0.18,0.71,0.0,0.457,2.59
3,False,0.103,0.54,0.02,0.869,0.0,0.5,0.0,0.113,2.273
3,False,0.098,0.427,0.02,5.78,-0.0,0.5,0.0,0.124,2.636
3,False,0.251,0.448,0.02,5.494,-0.0,0.5,0.0,0.257,2.351
3,False,0.17,0.56,0.02,0.23,-0.001,0.548,0.0,0.173,2.684
3,False,-0.008,0.332,0.02,2.646,0.11,0.381,0.0,0.129,2.74
3,False,-0.027,0.447,0.02,3.072,0.083,0.559,0.0,0.158,0.819
3,False,0.258,0.326,0.02,2.85,-0.052,0.601,0.0,0.414,0.046
3,False,0.064,0.5,0.02,2.389,0.166,0.585,0.0,0.135,1.318
3,False,0.217,0.426,0.02,6.151,0.012,0.603,0.063,0.274,2.867
3,False,-0.218,0.668,0.02,0.208,-0.013,0.471,0.0,0.285,3.086
3,False,-0.299,0.368,0.02,1.672,0.229,0.392,0.0,0.529,0.26
3,False,-0.295,0.545,0.02,0.873,-0.013,0.446,-0.0,0.299,2.863
3,False,-0.008,0.452,0.02,3.933,-0.021,0.513,0.0,0.066,0.37
3,False,0.266,0.498,0.02,1.049,-0.002,0.514,0.0,0.27,1.804
3,False,0.371,0.366,0.02,0.704,-0.0,0.5,-0.0,0.395,2.44
3,False,-0.218,0.36,0.02,0.01,0.091,0.441,-0.0,0.32,3.118
3,False,0.179,0.611,0.02,5.758,0.004,0.446,0.0,0.242,3.028
3,False,0.143,0.578,0.02,5.514,-0.0,0.5,-0.0,0.165,2.372
3,False,0.252,0.494,0.02,4.626,-0.019,0.508,0.0,0.272,0.905
3,False,0.188,0.469,0.02,1.329,-0.0,0.5,-0.0,0.191,1.813
3,False,-0.135,0.412,0.02,3.324,-0.0,0.5,-0.0,0.162,0.182
3,False,0.011,0.671,0.02,5.73,0.02,0.501,0.0,0.172,2.536
3,False,0.132,0.427,0.02,4.555,0.003,0.493,0.0,0.147,1.479
3,False,-0.224,0.422,0.02,5.919,0.0,0.5,0.0,0.238,2.778
3,False,-0.05,0.692,0.02,4.256,-0.009,0.506,-0.0,0.192,0.955
3,False,0.088,0.655,0.02,5.206,0.007,0.497,0.0,0.178,2.424
3,False,-0.11,0.325,0.02,5.01,-0.0,0.5,0.0,0.207,1.865
3,False,-0.218,0.311,0.02,3.021,0.122,0.64,0.0,0.473,0.32
3,False,-0.305,0.624,0.02,3.051,0.004,0.503,-0.0,0.333,0.135
3,False,0.022,0.495,0.02,0.731,0.011,0.539,-0.0,0.05,2.421
3,False,0.225,0.338,0.02,2.591,0.148,0.321,0.0,0.081,0.703
3,False,-0.304,0.45,0.02,1.732,-0.003,0.569,0.0,0.325,2.495
3,False,0.374,0.304,0.02,3.091,0.0,0.5,0.0,0.422,0.051
3,False,0.131,0.332,0.02,6.127,-0.0,0.5,0.0,0.214,2.983
3,False,0.069,0.435,0.02,2.732,0.033,0.311,-0.0,0.13,0.729
3,False,0.17,0.557,0.02,0.467,0.084,0.526,-0.0,0.094,2.671
3,False,-0.226,0.421,0.02,3.755,0.26,0.711,0.0,0.566,1.031
3,False,-0.321,0.34,0.02,2.091,-0.084,0.467,0.0,0.27,0.644
3,False,-0.029,0.649,0.02,2.186,-0.0,0.5,0.0,0.153,0.957
3,False,0.016,0.384,0.02,5.737,-0.0,0.5,0.0,0.119,2.593
3,False,-0.168,0.699,0.02,5.587,0.09,0.217,0.0,0.547,0.886
3,False,-0.199,0.493,0.02,4.384,0.012,0.463,-0.0,0.214,1.73
3,False,0.333,0.486,0.02,5.758,-0.026,0.422,-0.0,0.365,1.679
3,False,-0.147,0.433,0.02,5.4,-0.0,0.5,-0.0,0.163,2.256
3,False,-0.37,0.637,0.02,0.399,-0.006,0.493,0.0,0.392,2.832
3,False,0.332,0.493,0.02,5.636,0.002,0.501,0.0,0.331,2.526
3,False,-0.398,0.58,0.02,3.828,0.026,0.467,0.0,0.439,1.583
3,False,-0.039,0.339,0.02,5.365,-0.196,0.445,0.0,0.191,2.388
3,False,0.214,0.419,0.02,3.169,0.059,0.603,0.0,0.241,0.224
3,False,-0.214,0.511,0.02,0.181,0.078,0.522,-0.0,0.293,2.983
3,False,-0.395,0.51,0.02,0.421,-0.147,0.394,0.0,0.274,1.923
3,False,0.351,0.325,0.02,5.554,-0.0,0.5,-0.0,0.392,2.412
3,False,0.287,0.649,0.02,5.895,-0.0,0.5,-0.0,0.325,2.753
3,False,-0.139,0.596,0.02,4.924,-0.0,0.5,-0.0,0.17,1.781
3,False,-0.265,0.667,0.02,4.387,0.096,0.78,-0.0,0.379,1.033
3,False,-0.335,0.333,0.02,1.916,0.064,0.472,-0.0,0.422,0.773
3,False,0.347,0.366,0.02,1.717,-0.0,0.5,-0.0,0.373,1.426
3,False,-0.22,0.607,0.02,2.918,-0.0,0.5,0.0,0.245,0.226
3,False,-0.332,0.675,0.02,5.454,-0.0,0.5,-0.0,0.376,2.312
3,False,-0.212,0.571,0.02,5.631,0.389,0.313,0.0,0.654,3.137
3,False,-0.334,0.441,0.02,5.451,0.0,0.5,0.0,0.34,2.31
3,False,0.043,0.654,0.02,1.438,0.027,0.508,0.0,0.148,0.934
3,False,-0.031,0.685,0.02,0.127,0.122,0.499,0.0,0.241,3.118
3,False,0.062,0.416,0.02,0.061,-0.103,0.266,0.0,0.223,2.607
3,False,-0.049,0.463,0.02,1.521,0.0,0.5,0.0,0.065,1.62
3,False,-0.062,0.628,0.02,0.813,-0.002,0.52,0.0,0.125,2.605
3,False,0.11,0.589,0.02,6.273,-0.0,0.5,0.0,0.143,3.13
3,False,0.091,0.411,0.02,0.834,-0.0,0.5,-0.0,0.129,2.309
3,False,0.144,0.597,0.02,2.119,-0.003,0.499,0.0,0.178,0.992
3,False,0.281,0.642,0.02,5.368,0.038,0.524,0.0,0.27,2.709
3,False,0.257,0.394,0.02,5.38,0.297,0.486,0.0,0.102,0.077
3,False,-0.285,0.336,0.02,4.351,-0.227,0.707,0.0,0.376,1.665
3,False,0.221,0.61,0.02,2.184,0.049,0.56,0.0,0.18,0.129
3,False,-0.323,0.4,0.02,3.243,0.196,0.463,0.0,0.523,0.641
3,False,-0.319,0.514,0.02,1.233,0.0,0.5,0.0,0.32,1.909
3,False,-0.175,0.316,0.02,2.983,0.007,0.421,0.0,0.212,0.696
3,False,0.36,0.454,0.02,1.404,-0.102,0.485,0.0,0.464,0.368
3,False,0.184,0.309,0.02,3.935,-0.038,0.37,-0.0,0.231,0.216
3,False,0.052,0.379,0.02,3.913,-0.03,0.638,0.0,0.272,0.316
3,False,0.098,0.55,0.02,4.364,-0.0,0.5,0.0,0.112,1.22
3,False,0.399,0.419,0.02,5.139,0.162,0.227,0.0,0.306,1.789
3,False,0.249,0.647,0.02,4.709,0.01,0.503,0.0,0.28,1.693
3,False,0.234,0.444,0.02,5.665,0.006,0.44,0.0,0.229,2.773
3,False,-0.391,0.356,0.02,5.966,0.0,0.499,0.0,0.417,2.825
3,False,-0.341,0.672,0.02,5.373,-0.0,0.5,-0.0,0.383,2.231
3,False,-0.317,0.557,0.02,3.577,-0.138,0.342,0.0,0.281,2.226
3,False,-0.067,0.501,0.02,3.377,-0.0,0.5,0.0,0.07,0.233
3,False,-0.369,0.306,0.02,6.164,0.003,0.505,0.0,0.422,2.905
3,False,-0.139,0.568,0.02,0.293,0.008,0.504,0.0,0.162,2.834
3,False,0.08,0.593,0.02,5.471,0.084,0.554,0.0,0.044,2.227
3,False,-0.141,0.403,0.02,2.882,-0.15,0.457,0.0,0.058,0.068
3,False,-0.064,0.684,0.02,4.433,0.07,0.6,0.0,0.159,1.15
3,False,-0.053,0.621,0.02,0.618,0.004,0.502,0.0,0.134,2.515
3,False,0.11,0.653,0.02,4.189,0.025,0.514,0.0,0.164,0.733
3,False,-0.254,0.59,0.02,4.983,-0.002,0.499,0.0,0.269,1.8
3,False,-0.349,0.518,0.02,2.418,-0.081,0.66,0.0,0.304,0.456
3,False,0.282,0.663,0.02,1.275,0.0,0.5,0.0,0.326,1.866
3,False,0.315,0.334,0.02,1.603,-0.0,0.5,0.0,0.357,1.541
3,False,0.114,0.355,0.02,5.825,0.005,0.48,0.0,0.167,2.951
3,False,0.228,0.435,0.02,0.991,-0.099,0.71,0.0,0.428,1.631
3,False,-0.214,0.411,0.02,2.758,-0.052,0.52,0.0,0.197,0.051
3,False,0.156,0.497,0.02,4.739,0.158,0.626,0.0,0.131,2.492
3,False,0.028,0.523,0.02,0.679,0.11,0.416,-0.0,0.137,2.675
3,False,0.087,0.524,0.02,5.313,-0.284,0.809,0.0,0.468,0.206
3,False,-0.216,0.625,0.02,1.183,-0.089,0.409,0.0,0.252,2.466
3,False,0.265,0.618,0.02,4.558,-0.0,0.5,-0.0,0.291,1.416
3,False,0.092,0.522,0.02,4.401,-0.006,0.495,-0.0,0.103,1.394
3,False,-0.195,0.484,0.02,4.608,0.054,0.523,0.0,0.253,0.848
3,False,-0.159,0.454,0.02,5.908,0.274,0.672,0.0,0.485,2.844
3,False,0.031,0.604,0.02,0.639,-0.265,0.509,0.0,0.312,3.074
3,False,0.218,0.596,0.02,0.742,0.017,0.356,-0.0,0.314,1.917
3,False,-0.103,0.59,0.02,0.668,-0.201,0.505,0.0,0.131,2.668
3,False,0.106,0.588,0.02,2.789,0.014,0.504,0.0,0.127,0.204
3,False,-0.011,0.655,0.02,6.153,-0.0,0.5,0.0,0.156,3.009
3,False,0.334,0.442,0.02,2.581,0.13,0.514,0.0,0.218,0.437
3,False,-0.225,0.423,0.02,5.159,0.015,0.514,-0.0,0.257,1.99
3,False,0.308,0.65,0.02,1.911,0.131,0.487,-0.0,0.241,0.872
3,False,-0.341,0.501,0.02,6.264,-0.064,0.434,0.0,0.286,3.079
3,False,-0.322,0.526,0.02,2.91,0.26,0.607,0.0,0.589,0.558
3,False,0.166,0.606,0.02,4.9,-0.159,0.585,-0.0,0.325,1.065
3,False,0.358,0.389,0.02,0.598,-0.0,0.5,-0.0,0.375,2.545
3,False,-0.035,0.331,0.02,0.478,-0.001,0.508,0.0,0.181,2.535
3,False,0.086,0.657,0.02,1.443,-0.0,0.5,-0.0,0.181,1.7
3,False,-0.304,0.568,0.02,1.903,-0.0,0.5,0.0,0.312,1.241
3,False,-0.002,0.388,0.02,0.758,0.038,0.457,0.0,0.083,0.471
3,False,-0.14,0.471,0.02,2.317,-0.021,0.496,-0.0,0.123,0.831
3,False,-0.114,0.382,0.02,1.41,0.094,0.359,0.0,0.21,3.132
3,False,-0.042,0.401,0.02,2.449,-0.0,0.5,-0.0,0.109,0.693
3,False,-0.054,0.553,0.02,1.072,0.197,0.368,-0.0,0.313,0.609
3,False,0.386,0.3,0.02,5.779,-0.03,0.519,0.0,0.471,2.528
3,False,-0.365,0.377,0.02,0.416,0.088,0.588,0.0,0.5,2.92
3,False,0.063,0.625,0.02,3.833,0.09,0.598,0.0,0.043,1.148
3,False,-0.159,0.657,0.02,1.928,0.022,0.507,0.0,0.236,0.623
3,False,0.35,0.635,0.02,3.307,0.035,0.584,0.0,0.32,1.027
3,False,0.335,0.5,0.02,5.996,-0.0,0.5,0.0,0.336,2.853
3,False,0.032,0.525,0.02,2.128,0.014,0.707,0.0,0.183,0.911
3,False,0.111,0.46,0.02,5.274,0.123,0.533,0.0,0.077,2.953
3,False,0.344,0.425,0.02,4.775,0.203,0.515,0.0,0.168,3.137
3,False,-0.391,0.515,0.02,5.822,0.069,0.524,0.0,0.461,1.18
3,False,0.121,0.688,0.02,1.736,-0.094,0.358,-0.0,0.395,2.828
3,False,0.041,0.585,0.02,3.605,-0.0,0.5,-0.0,0.097,0.463
3,False,-0.097,0.58,0.02,1.693,-0.0,0.5,-0.0,0.127,1.449
3,False,-0.325,0.422,0.02,0.151,0.0,0.5,0.0,0.335,2.991
3,False,0.355,0.436,0.02,3.542,0.14,0.417,-0.0,0.217,0.181
3,False,-0.216,0.613,0.02,1.744,-0.0,0.5,-0.0,0.244,1.398
3,False,0.14,0.56,0.02,0.931,-0.07,0.534,0.0,0.213,3.007
3,False,0.369,0.625,0.02,0.347,0.082,0.411,0.0,0.359,2.809
3,False,0.079,0.574,0.02,3.414,-0.0,0.5,-0.0,0.111,0.272
3,False,-0.134,0.497,0.02,5.233,0.025,0.501,0.0,0.16,1.818
3,False,0.082,0.327,0.02,0.058,0.088,0.601,0.0,0.275,1.505
3,False,0.312,0.536,0.02,1.811,0.014,0.504,0.0,0.301,1.335
3,False,0.069,0.474,0.02,3.156,-0.01,0.506,0.0,0.087,0.209
3,False,-0.25,0.617,0.02,5.603,0.04,0.45,0.0,0.336,1.404
3,False,-0.066,0.394,0.02,1.415,-0.0,0.5,0.0,0.126,1.73
3,False,0.127,0.451,0.02,4.694,-0.0,0.5,-0.0,0.138,1.552
3,False,0.255,0.534,0.02,0.556,-0.217,0.479,0.195,0.505,2.253
3,False,-0.063,0.363,0.02,1.714,-0.048,0.467,0.0,0.107,0.776
3,False,-0.202,0.436,0.02,1.532,-0.0,0.5,-0.0,0.212,1.611
3,False,0.375,0.365,0.02,0.914,0.114,0.423,0.0,0.268,0.857
3,False,-0.073,0.41,0.02,0.779,-0.05,0.751,0.0,0.342,2.34
3,False,0.065,0.657,0.02,2.772,0.067,0.469,0.0,0.189,0.36
3,False,-0.235,0.533,0.02,2.591,-0.0,0.5,0.0,0.239,0.553
3,False,0.104,0.517,0.02,1.21,-0.023,0.441,0.0,0.149,2.5
3,False,0.324,0.322,0.02,5.476,-0.0,0.5,-0.0,0.37,2.333
3,False,-0.377,0.62,0.02,3.928,0.124,0.515,0.0,0.512,1.199
3,False,0.276,0.418,0.02,3.071,0.166,0.415,-0.0,0.112,0.181
3,False,0.251,0.542,0.02,1.927,0.009,0.51,0.0,0.245,1.121
3,False,0.16,0.692,0.02,2.254,0.069,0.618,0.0,0.119,0.431
3,False,-0.136,0.511,0.02,3.094,-0.0,0.5,0.0,0.138,0.051
3,False,0.231,0.563,0.02,0.637,-0.0,0.5,-0.0,0.24,2.505
3,False,-0.255,0.314,0.02,4.505,-0.117,0.489,0.0,0.224,2.528
3,False,-0.3,0.5,0.02,0.465,-0.113,0.33,0.0,0.254,2.257
3,False,-0.231,0.633,0.02,3.009,0.062,0.344,-0.0,0.412,1.772
3,False,-0.35,0.598,0.02,2.512,0.236,0.344,0.0,0.64,0.439
3,False,-0.212,0.537,0.02,3.262,-0.056,0.39,0.0,0.215,0.262
3,False,-0.192,0.624,0.02,2.079,-0.0,0.5,0.0,0.229,1.065
3,False,-0.104,0.418,0.02,0.332,0.036,0.562,0.0,0.202,2.821
3,False,-0.063,0.446,0.02,3.969,-0.03,0.555,0.0,0.116,0.953
3,False,-0.393,0.432,0.02,1.33,0.056,0.526,0.0,0.459,1.126
3,False,-0.238,0.36,0.02,0.372,-0.0,0.5,-0.0,0.277,2.77
3,False,0.214,0.567,0.02,2.148,-0.0,0.5,0.0,0.226,0.994
3,False,-0.038,0.301,0.02,4.255,-0.0,0.5,-0.0,0.203,1.111
3,False,-0.398,0.416,0.02,5.16,0.018,0.498,0.0,0.425,2.05
3,False,0.394,0.572,0.02,5.537,0.005,0.488,0.0,0.398,2.741
3,False,-0.349,0.356,0.02,5.447,0.0,0.5,0.0,0.378,2.305
3,False,0.246,0.397,0.02,1.887,0.048,0.376,0.0,0.2,2.482
3,False,-0.007,0.496,0.02,6.238,0.012,0.532,0.0,0.045,2.543
3,False,-0.119,0.432,0.02,3.568,-0.0,0.5,0.0,0.139,0.423
3,False,-0.041,0.445,0.02,0.29,0.034,0.516,0.0,0.105,2.763
3,False,-0.248,0.521,0.02,2.3,0.017,0.393,-0.0,0.295,2.23
3,False,-0.183,0.697,0.02,5.077,-0.017,0.488,0.0,0.267,1.974
3,False,-0.063,0.437,0.02,3.917,0.014,0.503,0.0,0.102,0.835
3,False,-0.4,0.558,0.02,5.865,0.111,0.622,0.0,0.515,2.727
3,False,-0.07,0.334,0.02,1.291,-0.0,0.5,0.0,0.182,1.853
3,False,-0.34,0.657,0.02,2.391,-0.311,0.383,0.0,0.276,0.744
3,False,-0.005,0.388,0.02,2.211,0.009,0.517,-0.0,0.131,0.63
3,False,-0.223,0.663,0.02,6.179,-0.0,0.5,-0.0,0.277,3.036
3,False,0.102,0.475,0.02,5.691,-0.03,0.448,0.0,0.136,3.004
3,False,-0.144,0.432,0.02,2.508,-0.135,0.584,-0.0,0.154,1.711
3,False,0.117,0.674,0.02,4.774,0.011,0.502,0.0,0.203,1.66
3,False,0.252,0.663,0.02,4.321,0.039,0.521,0.0,0.257,1.743
3,False,0.006,0.394,0.02,5.801,-0.063,0.427,0.0,0.078,3.068
3,False,0.315,0.544,0.02,3.009,0.127,0.544,-0.0,0.189,0.16
3,False,-0.312,0.445,0.02,2.489,-0.0,0.5,-0.0,0.317,0.654
3,False,0.275,0.491,0.02,6.11,0.051,0.514,0.0,0.226,2.678
3,False,-0.177,0.689,0.02,5.478,-0.029,0.488,-0.0,0.249,1.397
3,False,-0.281,0.628,0.02,4.133,0.0,0.5,0.0,0.31,0.991
3,False,-0.09,0.665,0.02,1.588,0.068,0.368,0.0,0.337,0.114
3,False,-0.33,0.669,0.02,4.462,-0.0,0.5,-0.0,0.371,1.32
3,False,-0.116,0.654,0.02,4.132,0.027,0.434,0.0,0.263,0.731
3,False,-0.161,0.401,0.02,1.337,-0.018,0.511,0.0,0.181,2.156
3,False,0.306,0.505,0.02,2.881,-0.025,0.372,0.0,0.357,1.094
3,False,-0.006,0.573,0.02,2.327,0.115,0.531,0.0,0.13,0.095
3,False,-0.286,0.669,0.02,5.566,0.017,0.527,-0.0,0.335,2.78
3,False,0.171,0.658,0.02,0.905,-0.0,0.5,-0.0,0.234,2.237
1,False,-0.259,0.477,0.02,5.193,0.083,0.596,0.063,0.364,2.3
3,False,0.039,0.38,0.02,2.921,-0.097,0.391,-0.0,0.138,0.324
3,False,0.02,0.698,0.02,3.916,0.023,0.515,0.0,0.184,1.164
3,False,-0.159,0.54,0.02,5.879,-0.0,0.5,-0.0,0.165,2.737
3,False,-0.137,0.684,0.02,4.514,-0.0,0.5,0.0,0.23,1.37
3,False,0.395,0.522,0.02,6.003,0.155,0.511,0.0,0.24,2.356
3,False,-0.338,0.606,0.02,1.958,0.004,0.48,0.0,0.365,1.443
3,False,-0.069,0.575,0.02,3.579,0.043,0.448,-0.0,0.17,0.937
3,False,0.137,0.31,0.02,0.359,-0.0,0.507,0.0,0.241,2.88
3,False,-0.057,0.352,0.02,5.065,0.109,0.217,0.0,0.215,0.146
3,False,-0.074,0.594,0.02,0.223,0.037,0.618,0.0,0.116,2.326
3,False,0.239,0.629,0.02,4.557,0.072,0.466,0.0,0.234,2.281
3,False,0.002,0.676,0.02,2.417,0.015,0.507,0.0,0.17,0.774
3,False,-0.284,0.403,0.02,5.235,-0.0,0.5,-0.0,0.3,2.092
3,False,0.201,0.517,0.02,0.42,0.071,0.509,0.0,0.132,2.747
3,False,0.186,0.32,0.02,2.126,0.015,0.502,-0.0,0.251,1.078
3,False,-0.019,0.338,0.02,1.782,0.04,0.656,0.0,0.324,1.808
3,False,0.022,0.406,0.02,2.034,0.017,0.428,0.0,0.03,0.211
3,False,0.258,0.669,0.02,0.11,0.017,0.567,0.0,0.262,2.919
3,False,-0.277,0.314,0.02,5.669,-0.022,0.438,0.0,0.284,2.306
